"sourceTable","sourceId","disposition","targetType","targetId","reason","blockedBy","batchId","sourceSystem"
"meetingAgendaItems","90008","create_child","como_next_meetingAgendaItems","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingLogEntries","1","create_child","como_next_meetingLogEntries","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","1","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","2","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","3","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","30001","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","30002","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","120001","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","120002","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","120003","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","120004","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","120005","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","120006","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","120007","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","120008","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","120009","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingParticipants","150001","create_child","como_next_meetingParticipants","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingPreparationSources","1","create_child","como_next_meetingPreparationSources","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingVersions","1","create_child","como_next_meetingVersions","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetingVersions","30001","create_child","como_next_meetingVersions","","Create only after parent meeting mapping resolves","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetings","1","create_meeting","como_next_meetings","","Create staged meeting linked to the mapped project and work file","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetings","30001","blocked","como_next_meetings","","Project or parent work file is blocked","projects:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetings","60001","blocked","como_next_meetings","","Project or parent work file is blocked","projects:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"meetings","90001","blocked","como_next_meetings","","Project or parent work file is blocked","projects:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","1","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","2","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","3","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","4","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","5","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","6","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","7","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","8","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","9","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","10","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","11","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","12","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","13","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","30001","create_child","project_organizations","","Create under approved organization mapping","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","30002","create_child","project_organizations","","Create under the unverified party candidate with full provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projectConsultants","60001","create_child","project_organizations","","Create under approved organization mapping","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projects","1","blocked","projects","","Project mapping requires owner decision","projects:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projects","2","map_existing","projects","6","Approved project mapping","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"projects","30001","blocked","projects","","Project mapping requires owner decision","projects:30001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingDeliveries","1","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingDeliveries","60001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingDeliveries","180001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingDeliveries","270001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingDeliveries","420001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingDeliveries","510001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingDeliveries","540001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingDeliveries","780001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingDeliveries","840001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingDeliveries","1140001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSchedules","1","skip_reference","disabled_automation_reference","","Automation remains disabled and is not copied live","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","2","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","60001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","240001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","300001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","630001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","930001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","1560001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","2040001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","2220001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","2700001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","3120001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","3540001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"saraBriefingSnapshots","3750001","archive_history","assistant_history","","Historical record only; never rerun","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","1","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","30001","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","60001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","60002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90005","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:2","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90006","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:2","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90007","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:2","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90008","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90009","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90010","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90011","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90012","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90013","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90014","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90015","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90016","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","90017","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","120001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:30001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","120002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:30001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","120003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:30001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","120004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:30001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","120005","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:30001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","120006","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","150001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:30001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","150002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:30001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","180001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:30001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","210001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","210002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:30001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","210003","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","210004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:5","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","240001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","270001","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","300001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","330001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","330002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","330003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","330004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","330005","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","360001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","360002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","360003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","360004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","360005","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","390001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","390002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","390003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","390004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","390005","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:1","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","420001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:60001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","450001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:60001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","450002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:60001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","450003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:60001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","450004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:60001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","480001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:2","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","480002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:2","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","480003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:2","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","480004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:2","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","480005","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:2","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","480006","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:2","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","480007","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","480008","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","480009","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","480010","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","480011","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","480012","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","510001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","510002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","510003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","510004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","510005","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","540001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","540002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","570001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","600001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","600002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","630001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","630002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","630003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","660001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","660002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","660003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","660004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","660005","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","660006","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","660007","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","660008","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","660009","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","660010","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","660011","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","690001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","690002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","690003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","690004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","690005","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:3","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","690006","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","690007","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","690008","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","690009","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","690010","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","720001","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","720002","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","720003","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","720004","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","720005","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","750001","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","750002","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","750003","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","750004","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","750005","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","750006","create_event","como_next_work_file_events","","Create under the staged parent work file with provenance","","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","780001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:90001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","780002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:90001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","780003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:90001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","780004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:5","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","780005","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:5","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","780006","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:90001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","780007","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:5","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","810001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","810002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","810003","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","810004","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","810005","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","810006","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","810007","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:4","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","840001","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:30001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
"taskActivities","840002","blocked","como_next_work_file_events","","Parent work file is blocked","followUpTasks:30001","COMO-FUD-2026-09-25-01","como-follow-up-desk"
